episode,reward,critic_loss,actor_loss,alpha
388,35.74402916666665,,,4.539993096841499e-05
389,128.26849500000003,,,4.539993096841499e-05
390,63.13075666666667,,,4.539993096841499e-05
391,66.538125,,,4.539993096841499e-05
392,11.497066666666667,,,4.539993096841499e-05
393,187.11322619047615,,,4.539993096841499e-05
394,113.04682142857138,,,4.539993096841499e-05
395,90.27733333333333,,,4.539993096841499e-05
396,16.521033333333335,,,4.539993096841499e-05
397,8.205599999999999,,,4.539993096841499e-05
398,5.532283333333333,,,4.539993096841499e-05
399,92.40432980769232,,,4.539993096841499e-05
